"","X","subject","type","item","condition","question","correct_answer","response","rt","group","proficiency1","proficiency2","ambiguity","trimmed_rt"
"2698",2698,15,"gp",14,"d","0","-","-",4449,"Non-Native",77,-0.5,-0.5,4449
"2718",2718,16,"gp",2,"a","0","-","-",7500,"Non-Native",89,-0.5,0.5,7500
"2722",2722,16,"gp",16,"c","0","-","-",13487,"Non-Native",89,-0.5,0.5,13487
"2727",2727,16,"gp",20,"c","0","-","-",10931,"Non-Native",89,-0.5,0.5,10931
"2731",2731,16,"gp",13,"d","0","-","-",4963,"Non-Native",89,-0.5,-0.5,4963
"2735",2735,16,"gp",11,"b","0","-","-",13314,"Non-Native",89,-0.5,-0.5,13314
"2745",2745,16,"gp",6,"a","0","-","-",18565,"Non-Native",89,-0.5,0.5,18565
"2751",2751,16,"gp",15,"b","0","-","-",3821,"Non-Native",89,-0.5,-0.5,3821
"2755",2755,16,"gp",8,"c","0","-","-",5000,"Non-Native",89,-0.5,0.5,5000
"2758",2758,16,"gp",9,"d","0","-","-",9149,"Non-Native",89,-0.5,-0.5,9149
"2764",2764,16,"gp",7,"b","0","-","-",3306,"Non-Native",89,-0.5,-0.5,3306
"2771",2771,16,"gp",24,"c","0","-","-",18249,"Non-Native",89,-0.5,0.5,18249
"2778",2778,16,"gp",22,"a","0","-","-",9524,"Non-Native",89,-0.5,0.5,9524
"2781",2781,16,"gp",21,"d","0","-","-",5217,"Non-Native",89,-0.5,-0.5,5217
"2789",2789,16,"gp",23,"b","0","-","-",10264,"Non-Native",89,-0.5,-0.5,10264
"2795",2795,16,"gp",17,"d","0","-","-",4526,"Non-Native",89,-0.5,-0.5,4526
"2802",2802,16,"gp",10,"a","0","-","-",5935,"Non-Native",89,-0.5,0.5,5935
"2806",2806,16,"gp",3,"b","0","-","-",7604,"Non-Native",89,-0.5,-0.5,7604
"2814",2814,16,"gp",12,"c","0","-","-",9341,"Non-Native",89,-0.5,0.5,9341
"2824",2824,16,"gp",4,"c","0","-","-",4993,"Non-Native",89,-0.5,0.5,4993
"2842",2842,16,"gp",18,"a","0","-","-",5739,"Non-Native",89,-0.5,0.5,5739
"2859",2859,16,"gp",19,"b","0","-","-",22066,"Non-Native",89,-0.5,-0.5,22066
"2866",2866,16,"gp",14,"a","0","-","-",6554,"Non-Native",89,-0.5,0.5,6554
"2874",2874,16,"gp",1,"d","0","-","-",6954,"Non-Native",89,-0.5,-0.5,6954
"2877",2877,16,"gp",5,"d","0","-","-",8006,"Non-Native",89,-0.5,-0.5,8006
"2894",2894,17,"gp",23,"c","0","-","-",11651,"Non-Native",82,-0.5,0.5,11651
"2904",2904,17,"gp",5,"a","0","-","-",7773,"Non-Native",82,-0.5,0.5,7773
"2911",2911,17,"gp",16,"d","0","-","-",6468,"Non-Native",82,-0.5,-0.5,6468
"2914",2914,17,"gp",3,"c","0","-","-",9004,"Non-Native",82,-0.5,0.5,9004
"2918",2918,17,"gp",10,"b","0","-","-",20372,"Non-Native",82,-0.5,-0.5,20372
"2922",2922,17,"gp",17,"a","0","-","-",8557,"Non-Native",82,-0.5,0.5,8557
"2929",2929,17,"gp",7,"c","0","-","-",11540,"Non-Native",82,-0.5,0.5,11540
"2936",2936,17,"gp",15,"c","0","-","-",7897,"Non-Native",82,-0.5,0.5,7897
"2939",2939,17,"gp",20,"d","0","-","-",12980,"Non-Native",82,-0.5,-0.5,12980
"2946",2946,17,"gp",1,"a","0","-","-",17461,"Non-Native",82,-0.5,0.5,17461
"2949",2949,17,"gp",9,"a","0","-","-",11506,"Non-Native",82,-0.5,0.5,11506
"2960",2960,17,"gp",13,"a","0","-","-",5837,"Non-Native",82,-0.5,0.5,5837
"2969",2969,17,"gp",6,"b","0","-","-",8309,"Non-Native",82,-0.5,-0.5,8309
"2981",2981,17,"gp",22,"b","0","-","-",5232,"Non-Native",82,-0.5,-0.5,5232
"2988",2988,17,"gp",4,"d","0","-","-",5081,"Non-Native",82,-0.5,-0.5,5081
"2994",2994,17,"gp",12,"d","0","-","-",6218,"Non-Native",82,-0.5,-0.5,6218
"3004",3004,17,"gp",19,"c","0","-","-",6442,"Non-Native",82,-0.5,0.5,6442
"3008",3008,17,"gp",18,"b","0","-","-",11166,"Non-Native",82,-0.5,-0.5,11166
"3016",3016,17,"gp",8,"d","0","-","-",4237,"Non-Native",82,-0.5,-0.5,4237
"3023",3023,17,"gp",24,"d","0","-","-",3226,"Non-Native",82,-0.5,-0.5,3226
"3027",3027,17,"gp",11,"c","0","-","-",9247,"Non-Native",82,-0.5,0.5,9247
"3045",3045,17,"gp",2,"b","0","-","-",6342,"Non-Native",82,-0.5,-0.5,6342
"3051",3051,17,"gp",14,"b","0","-","-",12760,"Non-Native",82,-0.5,-0.5,12760
"3054",3054,17,"gp",21,"a","0","-","-",9739,"Non-Native",82,-0.5,0.5,9739
"3078",3078,18,"gp",10,"c","0","-","-",8255,"Non-Native",89,-0.5,0.5,8255
"3082",3082,18,"gp",4,"a","0","-","-",6904,"Non-Native",89,-0.5,0.5,6904
"3089",3089,18,"gp",24,"a","0","-","-",4463,"Non-Native",89,-0.5,0.5,4463
"3092",3092,18,"gp",22,"c","0","-","-",11287,"Non-Native",89,-0.5,0.5,11287
"3098",3098,18,"gp",12,"a","0","-","-",10970,"Non-Native",89,-0.5,0.5,10970
"3105",3105,18,"gp",23,"d","0","-","-",7128,"Non-Native",89,-0.5,-0.5,7128
"3112",3112,18,"gp",3,"d","0","-","-",9741,"Non-Native",89,-0.5,-0.5,9741
"3116",3116,18,"gp",7,"d","0","-","-",5085,"Non-Native",89,-0.5,-0.5,5085
"3120",3120,18,"gp",1,"b","0","-","-",11292,"Non-Native",89,-0.5,-0.5,11292
"3127",3127,18,"gp",20,"a","0","-","-",7429,"Non-Native",89,-0.5,0.5,7429
"3140",3140,18,"gp",18,"c","0","-","-",4530,"Non-Native",89,-0.5,0.5,4530
"3147",3147,18,"gp",17,"b","0","-","-",3966,"Non-Native",89,-0.5,-0.5,3966
"3154",3154,18,"gp",15,"d","0","-","-",5854,"Non-Native",89,-0.5,-0.5,5854
"3161",3161,18,"gp",6,"c","0","-","-",8607,"Non-Native",89,-0.5,0.5,8607
"3169",3169,18,"gp",21,"b","0","-","-",4260,"Non-Native",89,-0.5,-0.5,4260
"3179",3179,18,"gp",11,"d","0","-","-",6706,"Non-Native",89,-0.5,-0.5,6706
"3182",3182,18,"gp",8,"a","0","-","-",7241,"Non-Native",89,-0.5,0.5,7241
"3189",3189,18,"gp",13,"b","0","-","-",4415,"Non-Native",89,-0.5,-0.5,4415
"3195",3195,18,"gp",16,"a","0","-","-",14134,"Non-Native",89,-0.5,0.5,14134
"3199",3199,18,"gp",5,"b","0","-","-",7807,"Non-Native",89,-0.5,-0.5,7807
"3202",3202,18,"gp",2,"c","0","-","-",9235,"Non-Native",89,-0.5,0.5,9235
"3206",3206,18,"gp",14,"c","0","-","-",5756,"Non-Native",89,-0.5,0.5,5756
"3217",3217,18,"gp",19,"d","0","-","-",6475,"Non-Native",89,-0.5,-0.5,6475
"3224",3224,18,"gp",9,"b","0","-","-",2869,"Non-Native",89,-0.5,-0.5,2869
"3258",3258,19,"gp",24,"b","0","-","-",7068,"Non-Native",53,0.5,-0.5,7068
"3263",3263,19,"gp",19,"a","0","-","-",8984,"Non-Native",53,0.5,0.5,8984
"3266",3266,19,"gp",1,"c","0","-","-",15155,"Non-Native",53,0.5,0.5,15155
"3273",3273,19,"gp",16,"b","0","-","-",11293,"Non-Native",53,0.5,-0.5,11293
"3281",3281,19,"gp",13,"c","0","-","-",10499,"Non-Native",53,0.5,0.5,10499
"3285",3285,19,"gp",18,"d","0","-","-",7914,"Non-Native",53,0.5,-0.5,7914
"3298",3298,19,"gp",23,"a","0","-","-",7778,"Non-Native",53,0.5,0.5,7778
"3302",3302,19,"gp",15,"a","0","-","-",14291,"Non-Native",53,0.5,0.5,14291
"3312",3312,19,"gp",10,"d","0","-","-",12309,"Non-Native",53,0.5,-0.5,12309
"3318",3318,19,"gp",9,"c","0","-","-",6503,"Non-Native",53,0.5,0.5,6503
"3337",3337,19,"gp",3,"a","0","-","-",9410,"Non-Native",53,0.5,0.5,9410
"3341",3341,19,"gp",4,"b","0","-","-",11486,"Non-Native",53,0.5,-0.5,11486
"3348",3348,19,"gp",12,"b","0","-","-",6125,"Non-Native",53,0.5,-0.5,6125
"3358",3358,19,"gp",6,"d","0","-","-",11085,"Non-Native",53,0.5,-0.5,11085
"3365",3365,19,"gp",20,"b","0","-","-",11561,"Non-Native",53,0.5,-0.5,11561
"3368",3368,19,"gp",7,"a","0","-","-",9569,"Non-Native",53,0.5,0.5,9569
"3371",3371,19,"gp",21,"c","0","-","-",10922,"Non-Native",53,0.5,0.5,10922
"3375",3375,19,"gp",2,"d","0","-","-",5888,"Non-Native",53,0.5,-0.5,5888
"3379",3379,19,"gp",11,"a","0","-","-",6940,"Non-Native",53,0.5,0.5,6940
"3387",3387,19,"gp",17,"c","0","-","-",13905,"Non-Native",53,0.5,0.5,13905
"3397",3397,19,"gp",5,"c","0","-","-",5955,"Non-Native",53,0.5,0.5,5955
"3400",3400,19,"gp",22,"d","0","-","-",7084,"Non-Native",53,0.5,-0.5,7084
"3404",3404,19,"gp",14,"d","0","-","-",6700,"Non-Native",53,0.5,-0.5,6700
"3411",3411,19,"gp",8,"b","0","-","-",7002,"Non-Native",53,0.5,-0.5,7002
"3434",3434,20,"gp",16,"c","0","-","-",8867,"Non-Native",81,-0.5,0.5,8867
"3440",3440,20,"gp",18,"a","0","-","-",13703,"Non-Native",81,-0.5,0.5,13703
"3444",3444,20,"gp",11,"b","0","-","-",10740,"Non-Native",81,-0.5,-0.5,10740
"3448",3448,20,"gp",7,"b","0","-","-",13434,"Non-Native",81,-0.5,-0.5,13434
"3454",3454,20,"gp",23,"b","0","-","-",4724,"Non-Native",81,-0.5,-0.5,4724
"3471",3471,20,"gp",22,"a","0","-","-",22179,"Non-Native",81,-0.5,0.5,22179
"3479",3479,20,"gp",17,"d","0","-","-",5070,"Non-Native",81,-0.5,-0.5,5070
"3482",3482,20,"gp",3,"b","0","-","-",4628,"Non-Native",81,-0.5,-0.5,4628
"3486",3486,20,"gp",12,"c","0","-","-",11485,"Non-Native",81,-0.5,0.5,11485
"3489",3489,20,"gp",6,"a","0","-","-",14758,"Non-Native",81,-0.5,0.5,14758
"3495",3495,20,"gp",1,"d","0","-","-",6541,"Non-Native",81,-0.5,-0.5,6541
"3505",3505,20,"gp",14,"a","0","-","-",5555,"Non-Native",81,-0.5,0.5,5555
"3509",3509,20,"gp",24,"c","0","-","-",16223,"Non-Native",81,-0.5,0.5,16223
"3520",3520,20,"gp",21,"d","0","-","-",4924,"Non-Native",81,-0.5,-0.5,4924
"3528",3528,20,"gp",19,"b","0","-","-",14082,"Non-Native",81,-0.5,-0.5,14082
"3538",3538,20,"gp",13,"d","0","-","-",3875,"Non-Native",81,-0.5,-0.5,3875
"3541",3541,20,"gp",8,"c","0","-","-",4223,"Non-Native",81,-0.5,0.5,4223
"3550",3550,20,"gp",10,"a","0","-","-",9314,"Non-Native",81,-0.5,0.5,9314
"3558",3558,20,"gp",5,"d","0","-","-",7418,"Non-Native",81,-0.5,-0.5,7418
"3569",3569,20,"gp",2,"a","0","-","-",6583,"Non-Native",81,-0.5,0.5,6583
"3572",3572,20,"gp",15,"b","0","-","-",6319,"Non-Native",81,-0.5,-0.5,6319
"3582",3582,20,"gp",9,"d","0","-","-",4237,"Non-Native",81,-0.5,-0.5,4237
"3593",3593,20,"gp",20,"c","0","-","-",12056,"Non-Native",81,-0.5,0.5,12056
"3597",3597,20,"gp",4,"c","0","-","-",4950,"Non-Native",81,-0.5,0.5,4950
"3614",3614,21,"gp",14,"b","0","-","-",5924,"Non-Native",86,-0.5,-0.5,5924
"3621",3621,21,"gp",19,"c","0","-","-",5892,"Non-Native",86,-0.5,0.5,5892
"3631",3631,21,"gp",16,"d","0","-","-",3780,"Non-Native",86,-0.5,-0.5,3780
"3635",3635,21,"gp",13,"a","0","-","-",14604,"Non-Native",86,-0.5,0.5,NA
"3643",3643,21,"gp",5,"a","0","-","-",8297,"Non-Native",86,-0.5,0.5,8297
"3653",3653,21,"gp",20,"d","0","-","-",3522,"Non-Native",86,-0.5,-0.5,3522
"3663",3663,21,"gp",7,"c","0","-","-",4430,"Non-Native",86,-0.5,0.5,4430
"3667",3667,21,"gp",1,"a","0","-","-",3188,"Non-Native",86,-0.5,0.5,3188
"3671",3671,21,"gp",2,"b","0","-","-",3798,"Non-Native",86,-0.5,-0.5,3798
"3682",3682,21,"gp",17,"a","0","-","-",6364,"Non-Native",86,-0.5,0.5,6364
"3685",3685,21,"gp",15,"c","0","-","-",7159,"Non-Native",86,-0.5,0.5,7159
"3697",3697,21,"gp",12,"d","0","-","-",4143,"Non-Native",86,-0.5,-0.5,4143
"3700",3700,21,"gp",18,"b","0","-","-",3931,"Non-Native",86,-0.5,-0.5,3931
"3712",3712,21,"gp",8,"d","0","-","-",2898,"Non-Native",86,-0.5,-0.5,2898
"3722",3722,21,"gp",9,"a","0","-","-",3187,"Non-Native",86,-0.5,0.5,3187
"3729",3729,21,"gp",24,"d","0","-","-",3787,"Non-Native",86,-0.5,-0.5,3787
"3733",3733,21,"gp",21,"a","0","-","-",9294,"Non-Native",86,-0.5,0.5,9294
"3736",3736,21,"gp",3,"c","0","-","-",7705,"Non-Native",86,-0.5,0.5,7705
"3739",3739,21,"gp",11,"c","0","-","-",4369,"Non-Native",86,-0.5,0.5,4369
"3749",3749,21,"gp",10,"b","0","-","-",3575,"Non-Native",86,-0.5,-0.5,3575
"3753",3753,21,"gp",6,"b","0","-","-",3682,"Non-Native",86,-0.5,-0.5,3682
"3762",3762,21,"gp",22,"b","0","-","-",4028,"Non-Native",86,-0.5,-0.5,4028
"3768",3768,21,"gp",4,"d","0","-","-",4966,"Non-Native",86,-0.5,-0.5,4966
"3777",3777,21,"gp",23,"c","0","-","-",4762,"Non-Native",86,-0.5,0.5,4762
"3797",3797,22,"gp",15,"d","0","-","-",3230,"Non-Native",53,0.5,-0.5,3230
"3801",3801,22,"gp",21,"b","0","-","-",7447,"Non-Native",53,0.5,-0.5,7447
"3807",3807,22,"gp",13,"b","0","-","-",3501,"Non-Native",53,0.5,-0.5,3501
"3814",3814,22,"gp",2,"c","0","-","-",3999,"Non-Native",53,0.5,0.5,3999
"3829",3829,22,"gp",20,"a","0","-","-",4581,"Non-Native",53,0.5,0.5,4581
"3833",3833,22,"gp",12,"a","0","-","-",4363,"Non-Native",53,0.5,0.5,4363
"3836",3836,22,"gp",24,"a","0","-","-",7012,"Non-Native",53,0.5,0.5,7012
"3847",3847,22,"gp",7,"d","0","-","-",5602,"Non-Native",53,0.5,-0.5,5602
"3850",3850,22,"gp",5,"b","0","-","-",15229,"Non-Native",53,0.5,-0.5,NA
"3857",3857,22,"gp",11,"d","0","-","-",3896,"Non-Native",53,0.5,-0.5,3896
"3860",3860,22,"gp",1,"b","0","-","-",3001,"Non-Native",53,0.5,-0.5,3001
"3874",3874,22,"gp",8,"a","0","-","-",3859,"Non-Native",53,0.5,0.5,3859
"3881",3881,22,"gp",4,"a","0","-","-",3554,"Non-Native",53,0.5,0.5,3554
"3888",3888,22,"gp",3,"d","0","-","-",2612,"Non-Native",53,0.5,-0.5,2612
"3899",3899,22,"gp",22,"c","0","-","-",5402,"Non-Native",53,0.5,0.5,5402
"3902",3902,22,"gp",18,"c","0","-","-",8975,"Non-Native",53,0.5,0.5,8975
"3909",3909,22,"gp",10,"c","0","-","-",8061,"Non-Native",53,0.5,0.5,8061
"3916",3916,22,"gp",16,"a","0","-","-",4049,"Non-Native",53,0.5,0.5,4049
"3926",3926,22,"gp",23,"d","0","-","-",3252,"Non-Native",53,0.5,-0.5,3252
"3933",3933,22,"gp",9,"b","0","-","-",7702,"Non-Native",53,0.5,-0.5,7702
"3938",3938,22,"gp",17,"b","0","-","-",2953,"Non-Native",53,0.5,-0.5,2953
"3942",3942,22,"gp",19,"d","0","-","-",6867,"Non-Native",53,0.5,-0.5,6867
"3946",3946,22,"gp",6,"c","0","-","-",4339,"Non-Native",53,0.5,0.5,4339
"3950",3950,22,"gp",14,"c","0","-","-",3541,"Non-Native",53,0.5,0.5,3541
"3979",3979,23,"gp",2,"d","0","-","-",4668,"Non-Native",79,-0.5,-0.5,4668
"3983",3983,23,"gp",23,"a","0","-","-",5961,"Non-Native",79,-0.5,0.5,5961
"3990",3990,23,"gp",16,"b","0","-","-",2915,"Non-Native",79,-0.5,-0.5,2915
"3997",3997,23,"gp",15,"a","0","-","-",2512,"Non-Native",79,-0.5,0.5,2512
"4001",4001,23,"gp",5,"c","0","-","-",4315,"Non-Native",79,-0.5,0.5,4315
"4012",4012,23,"gp",6,"d","0","-","-",4342,"Non-Native",79,-0.5,-0.5,4342
"4020",4020,23,"gp",7,"a","0","-","-",2477,"Non-Native",79,-0.5,0.5,2477
"4028",4028,23,"gp",22,"d","0","-","-",3920,"Non-Native",79,-0.5,-0.5,3920
"4031",4031,23,"gp",17,"c","0","-","-",3515,"Non-Native",79,-0.5,0.5,3515
"4034",4034,23,"gp",24,"b","0","-","-",3117,"Non-Native",79,-0.5,-0.5,3117
"4041",4041,23,"gp",14,"d","0","-","-",2738,"Non-Native",79,-0.5,-0.5,2738
"4044",4044,23,"gp",13,"c","0","-","-",2681,"Non-Native",79,-0.5,0.5,2681
"4050",4050,23,"gp",8,"b","0","-","-",2224,"Non-Native",79,-0.5,-0.5,2224
"4053",4053,23,"gp",20,"b","0","-","-",3618,"Non-Native",79,-0.5,-0.5,3618
"4060",4060,23,"gp",18,"d","0","-","-",3658,"Non-Native",79,-0.5,-0.5,3658
"4070",4070,23,"gp",9,"c","0","-","-",2741,"Non-Native",79,-0.5,0.5,2741
"4086",4086,23,"gp",4,"b","0","-","-",4404,"Non-Native",79,-0.5,-0.5,4404
"4090",4090,23,"gp",11,"a","0","-","-",3227,"Non-Native",79,-0.5,0.5,3227
"4096",4096,23,"gp",19,"a","0","-","-",4008,"Non-Native",79,-0.5,0.5,4008
"4103",4103,23,"gp",12,"b","0","-","-",2839,"Non-Native",79,-0.5,-0.5,2839
"4106",4106,23,"gp",10,"d","0","-","-",3282,"Non-Native",79,-0.5,-0.5,3282
"4127",4127,23,"gp",3,"a","0","-","-",2365,"Non-Native",79,-0.5,0.5,2365
"4130",4130,23,"gp",1,"c","0","-","-",3413,"Non-Native",79,-0.5,0.5,3413
"4138",4138,23,"gp",21,"c","0","-","-",8404,"Non-Native",79,-0.5,0.5,NA
"4159",4159,24,"gp",7,"b","0","-","-",4845,"Non-Native",86,-0.5,-0.5,4845
"4165",4165,24,"gp",9,"d","0","-","-",7412,"Non-Native",86,-0.5,-0.5,7412
"4168",4168,24,"gp",1,"d","0","-","-",4482,"Non-Native",86,-0.5,-0.5,4482
"4176",4176,24,"gp",24,"c","0","-","-",9388,"Non-Native",86,-0.5,0.5,9388
"4179",4179,24,"gp",13,"d","0","-","-",6106,"Non-Native",86,-0.5,-0.5,6106
"4186",4186,24,"gp",6,"a","0","-","-",6253,"Non-Native",86,-0.5,0.5,6253
"4193",4193,24,"gp",22,"a","0","-","-",8388,"Non-Native",86,-0.5,0.5,8388
"4198",4198,24,"gp",8,"c","0","-","-",8139,"Non-Native",86,-0.5,0.5,8139
"4218",4218,24,"gp",3,"b","0","-","-",5557,"Non-Native",86,-0.5,-0.5,5557
"4225",4225,24,"gp",21,"d","0","-","-",5169,"Non-Native",86,-0.5,-0.5,5169
"4232",4232,24,"gp",15,"b","0","-","-",3811,"Non-Native",86,-0.5,-0.5,3811
"4248",4248,24,"gp",4,"c","0","-","-",9201,"Non-Native",86,-0.5,0.5,9201
"4252",4252,24,"gp",16,"c","0","-","-",8542,"Non-Native",86,-0.5,0.5,8542
"4259",4259,24,"gp",11,"b","0","-","-",4365,"Non-Native",86,-0.5,-0.5,4365
"4270",4270,24,"gp",18,"a","0","-","-",7024,"Non-Native",86,-0.5,0.5,7024
"4276",4276,24,"gp",12,"c","0","-","-",6022,"Non-Native",86,-0.5,0.5,6022
"4282",4282,24,"gp",23,"b","0","-","-",3884,"Non-Native",86,-0.5,-0.5,3884
"4286",4286,24,"gp",17,"d","0","-","-",3943,"Non-Native",86,-0.5,-0.5,3943
"4289",4289,24,"gp",2,"a","0","-","-",5922,"Non-Native",86,-0.5,0.5,5922
"4295",4295,24,"gp",10,"a","0","-","-",7525,"Non-Native",86,-0.5,0.5,7525
"4299",4299,24,"gp",14,"a","0","-","-",6757,"Non-Native",86,-0.5,0.5,6757
"4303",4303,24,"gp",5,"d","0","-","-",3984,"Non-Native",86,-0.5,-0.5,3984
"4306",4306,24,"gp",20,"c","0","-","-",7189,"Non-Native",86,-0.5,0.5,7189
"4314",4314,24,"gp",19,"b","0","-","-",5245,"Non-Native",86,-0.5,-0.5,5245
"4334",4334,25,"gp",6,"b","0","-","-",6128,"Non-Native",52,0.5,-0.5,6128
"4340",4340,25,"gp",12,"d","0","-","-",6213,"Non-Native",52,0.5,-0.5,6213
"4347",4347,25,"gp",1,"a","0","-","-",10426,"Non-Native",52,0.5,0.5,10426
"4354",4354,25,"gp",7,"c","0","-","-",5904,"Non-Native",52,0.5,0.5,5904
"4364",4364,25,"gp",24,"d","0","-","-",5541,"Non-Native",52,0.5,-0.5,5541
"4376",4376,25,"gp",2,"b","0","-","-",12272,"Non-Native",52,0.5,-0.5,12272
"4383",4383,25,"gp",3,"c","0","-","-",12564,"Non-Native",52,0.5,0.5,12564
"4391",4391,25,"gp",23,"c","0","-","-",3936,"Non-Native",52,0.5,0.5,3936
"4394",4394,25,"gp",4,"d","0","-","-",5684,"Non-Native",52,0.5,-0.5,5684
"4400",4400,25,"gp",21,"a","0","-","-",3392,"Non-Native",52,0.5,0.5,3392
"4403",4403,25,"gp",10,"b","0","-","-",3933,"Non-Native",52,0.5,-0.5,3933
"4421",4421,25,"gp",8,"d","0","-","-",4545,"Non-Native",52,0.5,-0.5,4545
"4428",4428,25,"gp",13,"a","0","-","-",3924,"Non-Native",52,0.5,0.5,3924
"4438",4438,25,"gp",20,"d","0","-","-",4029,"Non-Native",52,0.5,-0.5,4029
"4441",4441,25,"gp",17,"a","0","-","-",6269,"Non-Native",52,0.5,0.5,6269
"4444",4444,25,"gp",11,"c","0","-","-",7021,"Non-Native",52,0.5,0.5,7021
"4447",4447,25,"gp",16,"d","0","-","-",3404,"Non-Native",52,0.5,-0.5,3404
"4461",4461,25,"gp",15,"c","0","-","-",8398,"Non-Native",52,0.5,0.5,8398
"4465",4465,25,"gp",18,"b","0","-","-",5998,"Non-Native",52,0.5,-0.5,5998
"4469",4469,25,"gp",5,"a","0","-","-",7597,"Non-Native",52,0.5,0.5,7597
"4472",4472,25,"gp",14,"b","0","-","-",5400,"Non-Native",52,0.5,-0.5,5400
"4476",4476,25,"gp",19,"c","0","-","-",7862,"Non-Native",52,0.5,0.5,7862
"4480",4480,25,"gp",22,"b","0","-","-",5112,"Non-Native",52,0.5,-0.5,5112
"4497",4497,25,"gp",9,"a","0","-","-",5277,"Non-Native",52,0.5,0.5,5277
"4521",4521,26,"gp",14,"c","0","-","-",7029,"Non-Native",83,-0.5,0.5,7029
"4528",4528,26,"gp",2,"c","0","-","-",4123,"Non-Native",83,-0.5,0.5,4123
"4534",4534,26,"gp",19,"d","0","-","-",3270,"Non-Native",83,-0.5,-0.5,3270
"4541",4541,26,"gp",4,"a","0","-","-",3241,"Non-Native",83,-0.5,0.5,3241
"4548",4548,26,"gp",22,"c","0","-","-",9482,"Non-Native",83,-0.5,0.5,NA
"4554",4554,26,"gp",23,"d","0","-","-",3418,"Non-Native",83,-0.5,-0.5,3418
"4562",4562,26,"gp",3,"d","0","-","-",4913,"Non-Native",83,-0.5,-0.5,4913
"4566",4566,26,"gp",8,"a","0","-","-",4025,"Non-Native",83,-0.5,0.5,4025
"4574",4574,26,"gp",18,"c","0","-","-",2940,"Non-Native",83,-0.5,0.5,2940
"4580",4580,26,"gp",16,"a","0","-","-",3415,"Non-Native",83,-0.5,0.5,3415
"4587",4587,26,"gp",9,"b","0","-","-",2554,"Non-Native",83,-0.5,-0.5,2554
"4601",4601,26,"gp",20,"a","0","-","-",2492,"Non-Native",83,-0.5,0.5,2492
"4614",4614,26,"gp",13,"b","0","-","-",2523,"Non-Native",83,-0.5,-0.5,2523
"4618",4618,26,"gp",17,"b","0","-","-",2413,"Non-Native",83,-0.5,-0.5,2413
"4628",4628,26,"gp",24,"a","0","-","-",6136,"Non-Native",83,-0.5,0.5,6136
"4632",4632,26,"gp",15,"d","0","-","-",7215,"Non-Native",83,-0.5,-0.5,7215
"4639",4639,26,"gp",21,"b","0","-","-",2368,"Non-Native",83,-0.5,-0.5,2368
"4650",4650,26,"gp",10,"c","0","-","-",3451,"Non-Native",83,-0.5,0.5,3451
"4656",4656,26,"gp",11,"d","0","-","-",2804,"Non-Native",83,-0.5,-0.5,2804
"4664",4664,26,"gp",7,"d","0","-","-",2864,"Non-Native",83,-0.5,-0.5,2864
"4668",4668,26,"gp",1,"b","0","-","-",2691,"Non-Native",83,-0.5,-0.5,2691
"4672",4672,26,"gp",12,"a","0","-","-",2937,"Non-Native",83,-0.5,0.5,2937
"4675",4675,26,"gp",5,"b","0","-","-",2157,"Non-Native",83,-0.5,-0.5,2157
"4678",4678,26,"gp",6,"c","0","-","-",4234,"Non-Native",83,-0.5,0.5,4234
"4695",4695,27,"gp",4,"b","0","-","-",8674,"Non-Native",63,0.5,-0.5,8674
"4705",4705,27,"gp",17,"c","0","-","-",14575,"Non-Native",63,0.5,0.5,14575
"4709",4709,27,"gp",14,"d","0","-","-",13763,"Non-Native",63,0.5,-0.5,13763
"4719",4719,27,"gp",2,"d","0","-","-",9273,"Non-Native",63,0.5,-0.5,9273
"4726",4726,27,"gp",12,"b","0","-","-",4486,"Non-Native",63,0.5,-0.5,4486
"4730",4730,27,"gp",6,"d","0","-","-",11122,"Non-Native",63,0.5,-0.5,11122
"4734",4734,27,"gp",15,"a","0","-","-",9607,"Non-Native",63,0.5,0.5,9607
"4740",4740,27,"gp",23,"a","0","-","-",10424,"Non-Native",63,0.5,0.5,10424
"4746",4746,27,"gp",9,"c","0","-","-",12789,"Non-Native",63,0.5,0.5,12789
"4749",4749,27,"gp",22,"d","0","-","-",11968,"Non-Native",63,0.5,-0.5,11968
"4755",4755,27,"gp",1,"c","0","-","-",7684,"Non-Native",63,0.5,0.5,7684
"4763",4763,27,"gp",19,"a","0","-","-",8865,"Non-Native",63,0.5,0.5,8865
"4766",4766,27,"gp",24,"b","0","-","-",7743,"Non-Native",63,0.5,-0.5,7743
"4780",4780,27,"gp",5,"c","0","-","-",11993,"Non-Native",63,0.5,0.5,11993
"4787",4787,27,"gp",8,"b","0","-","-",7164,"Non-Native",63,0.5,-0.5,7164
"4802",4802,27,"gp",7,"a","0","-","-",8903,"Non-Native",63,0.5,0.5,8903
"4808",4808,27,"gp",10,"d","0","-","-",6945,"Non-Native",63,0.5,-0.5,6945
"4821",4821,27,"gp",3,"a","0","-","-",12779,"Non-Native",63,0.5,0.5,12779
"4828",4828,27,"gp",11,"a","0","-","-",12108,"Non-Native",63,0.5,0.5,12108
"4831",4831,27,"gp",20,"b","0","-","-",4842,"Non-Native",63,0.5,-0.5,4842
"4834",4834,27,"gp",21,"c","0","-","-",10461,"Non-Native",63,0.5,0.5,10461
"4838",4838,27,"gp",13,"c","0","-","-",4832,"Non-Native",63,0.5,0.5,4832
"4850",4850,27,"gp",18,"d","0","-","-",6905,"Non-Native",63,0.5,-0.5,6905
"4854",4854,27,"gp",16,"b","0","-","-",3599,"Non-Native",63,0.5,-0.5,3599
